Id Estado;Estado;Material;Tipo material;Texto breve de material;Centro área pl.nec.;Almacén;Ubicación;Caract.planif.nec.;Punto de pedido;Cálculo de tamaño de lote;Stock alm.máx.;Libre utilización;Libre Utilización Área;Stock de seguridad;Stock en Curso;Cantidad Pendiente en SolPed;Grupo de compras;Denominación GrpComp;Valor total;Nombre Fabricante;Numero Pieza de Fabricante;Rubro;SubRubro;Embalar;Peso bruto;Peso neto;Unidad de peso;Volumen;Plazo entrega prev.;Valor libre utilización;Moneda valor libre utilización;Menor a PP;Stock nulo;Mayor a PP;Mayor a Stock Maximo;Menor a PP area;Stock nulo area;Mayor a PP area;Mayor a Stock Maximo area
2;02-MENOR A PUNTO DE PEDIDO;1002053;ZSTO;CAMPERA 2 PIEL T. XXL;MR01;0223;;V1;2;HB;3;1;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;15610,89;;;SEGURIDAD;INDUMENTARIA;8-VARIOS;0,606;0;KG;8640;30;15610,89;;1;;;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002085;ZSTO;TRAJE DE LLUVIA T.XXXL;MR01;0223;;V1;2;HB;5;5;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;72454,7;;;ROPA;INDUMENTARIA;8-VARIOS;1,431;0;KG;2772;15;72454,68;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002086;ZSTO;TRAJE DE LLUVIA T.L;MR01;0223;;V1;2;HB;3;2;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;5187,26;;;ROPA;INDUMENTARIA;8-VARIOS;1,238;0;KG;3564;15;5187,26;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002087;ZSTO;TRAJE DE LLUVIA T.XL;MR01;0223;;V1;2;HB;3;3;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;36310,62;;;ROPA;INDUMENTARIA;8-VARIOS;1,657;0;KG;2574;15;36310,61;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002088;ZSTO;TRAJE DE LLUVIA T.XXL;MR01;0223;;V1;2;HB;5;3;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;48852,39;;;ROPA;INDUMENTARIA;8-VARIOS;1,374;0;KG;2400;15;48852,38;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002090;ZSTO;CAPA DE LLUVIA T.XL;MR01;0223;;V1;1;HB;2;1;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;9511,83;;;ROPA;INDUMENTARIA;8-VARIOS;0,959;0;KG;2448;15;9511,83;;;;1;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1002472;ZSTO;FILTRO COMBUSTIBLE XUN;MR01;0223;;V1;2;HB;5;1;0;0;0;0;F06;FILTRO COMBUSTIBLE;65059,84;JOHN DEERE // JOHN DEERE;RE529643 // RE541922;FILTROS;PARA 544J 544;7-PESADO;0,378;0;KG;1481,125;25;65059,84;;1;;;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1002473;ZSTO;FILTRO COMBUSTUBLE XUN;MR01;0223;;V1;2;HB;5;1;0;0;0;0;F06;FILTRO COMBUSTIBLE;40795,27;JOHN DEERE;RE522878;FILTROS;JD 544J, 544K;7-PESADO;0,346;0;KG;1481,125;15;40795,27;;1;;;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1002514;ZSTO;FILTRO ACEITE;MR01;0223;;V1;2;HB;5;1;0;0;0;0;F03;FILTRO ACEITE;30833,8;JOHN DEERE // JOHN DEERE;RE541420 // RE504836;FILTROS;J.D. 544K/310J;7-PESADO;0,619;0;KG;1550;25;30833,8;;1;;;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002515;ZSTO;FILTRO ACEITE XUN;MR01;0223;;V1;1;HB;2;1;0;0;0;0;F03;FILTRO ACEITE;23597,59;JOHN DEERE // JOHN DEERE //;RE521420 // DZ101884 // DZ118283;FILTROS;JD 850J;7-PESADO;1,13;0;KG;3724;25;23597,59;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002516;ZSTO;FILTRO ACEITE XUN;MR01;0223;;V1;2;HB;3;2;0;0;0;0;F03;FILTRO ACEITE;15004,16;JOHN DEERE // JOHN DEERE // DONALDSON;RE59754 // DZ118286 // P551352;FILTROS;JD 6615;7-PESADO;0,63;0;KG;1500;25;15004,17;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002529;ZSTO;FILTRO HIDRAULICO DE RETORNO XUN;MR01;0223;;V1;1;HB;2;2;0;0;0;0;F07;FILTRO FLUIDO HIDR;337433,28;JOHN DEERE // JOHN DEERE;AT335977 // AT545968;FILTROS;JD 544K;7-PESADO;1,6;0;KG;7865;15;337433,27;;;;1;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1002532;ZSTO;FILTRO RESPIRADERO XUN;MR01;0223;;V1;2;HB;3;1;0;0;0;0;F04;FILTRO AIRE;20139,11;JOHN DEERE;AT223493;FILTROS;J.D.544K;9-FRAGIL;0,09;0;KG;302,5;15;20139,11;;1;;;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002541;ZSTO;FILTRO DE LINEA XUN;MR01;0223;;V1;1;HB;2;1;0;0;0;0;F04;FILTRO AIRE;3377,28;JOHN DEERE;AT101565;FILTROS;JOHN DEERE;9-FRAGIL;0,09;0;KG;490;25;3377,28;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002543;ZSTO;FILTRO AIRE XUN;MR01;0223;;V1;4;HB;9;4;0;0;0;0;F04;FILTRO AIRE;141300,56;JOHN DEERE;AT191102;FILTROS;CABINA J.D. 544K;9-FRAGIL;0,321;0;KG;3536;15;141300,55;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002546;ZSTO;FILTRO HIDRAULICO;MR01;0223;;V1;1;HB;2;1;0;0;0;0;F04;FILTRO AIRE;31489,76;JOHN DEERE //;AT308274 // AT367840;FILTROS;FILTROS;7-PESADO;2,77;0;KG;5915;25;31489,76;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002552;ZSTO;COMBUSTIBLE J.D. XUN;MR01;0223;;V1;2;HB;3;2;0;0;0;0;F06;FILTRO COMBUSTIBLE;48222,24;JOHN DEERE // JOHN DEERE;DQ24057 // AT81478;FILTROS;JD 6615;7-PESADO;0,58;0;KG;1300;15;48222,24;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002557;ZSTO;FILTRO COMBUSTIBLE XUN;MR01;0223;;V1;2;HB;3;2;0;0;0;0;F06;FILTRO COMBUSTIBLE;40976,94;JOHN DEERE;RE62418;FILTROS;JD 6615;7-PESADO;0,26;0;KG;1134;25;40976,94;;;;1;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1002566;ZSTO;FILTRO LINEA COMBUSTIBLE;MR01;0223;;V1;2;HB;3;1;0;0;0;0;F07;FILTRO FLUIDO HIDR;9784,49;FLEETGUARD // FLEETGUARD // FLEETGUARD // FLEETGUARD // DONALDSON //;FF5079 // 4080720 // FF5006 // FS5288 // P550090 // P550974;FILTROS;FILTROS;9-FRAGIL;0,118;0;KG;432;25;9784,49;;1;;;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002568;ZSTO;FILTRO HIDRAULICO J.D. XUN;MR01;0223;;V1;2;HB;3;3;0;0;0;0;F07;FILTRO FLUIDO HIDR;61745,58;JOHN DEERE //;AL156625 // AL221066;FILTROS;JD 6615;7-PESADO;0,89;0;KG;1700;25;61745,57;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002569;ZSTO;FILTRO RESPIRADERO TANQUE HIDRAULICO XUN;MR01;0223;;V1;1;HB;2;2;0;0;0;0;F04;FILTRO AIRE;19030,08;JOHN DEERE;AM39653;FILTROS;JD 544K;7-PESADO;0,39;0;KG;1100;15;19030,08;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002606;ZSTO;FILTRO COMBUSTIBLE X UN;MR01;0223;;V1;1;HB;2;1;0;0;0;0;F06;FILTRO COMBUSTIBLE;41667,23;JOHN DEERE;AT365869;FILTROS;JD 850J;7-PESADO;0,96;0;KG;2975,625;25;41667,23;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002608;ZSTO;FILTRO HIDRAULICO XUN;MR01;0223;;V1;2;HB;5;2;0;0;0;0;F07;FILTRO FLUIDO HIDR;43916,94;JOHN DEERE;AT318160;FILTROS;JD 850J;7-PESADO;2,07;0;KG;5239;25;43916,95;;;;1;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1002609;ZSTO;FILTRO AIRE PRIMARIO;MR01;0223;;V1;2;HB;3;1;0;0;0;0;F04;FILTRO AIRE;103694,81;JOHN DEERE;AT223226;FILTROS;JD 850J;9-FRAGIL;3,52;0;KG;48600;25;103694,81;;1;;;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002610;ZSTO;FILTRO AIRE SECUNDARIO;MR01;0223;;V1;2;HB;5;2;0;0;0;0;F04;FILTRO AIRE;112558,74;JOHN DEERE;AT175224;FILTROS;JD 850J;9-FRAGIL;0,92;0;KG;21200;25;112558,73;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002612;ZSTO;FILTRO AIRE JOHN DEERE;MR01;0223;;V1;2;HB;3;2;0;0;0;0;F04;FILTRO AIRE;107991,02;JOHN DEERE // No aplica // JOHN DEERE;AL177184 // 119095 // AL225552;FILTROS;JD 6615;9-FRAGIL;0,64;0;KG;6903;25;107991,03;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002613;ZSTO;FILTRO AIRE;MR01;0223;;V1;2;HB;3;2;0;0;0;0;F04;FILTRO AIRE;37359,86;JOHN DEERE;AL150288;FILTROS;JD 6615;9-FRAGIL;0,29;0;KG;2604;15;37359,87;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002628;ZSTO;FILTRO AIRE CABINA XUN;MR01;0223;;V1;2;HB;3;2;0;0;0;0;F05;FILTRO AIRE CABINA;36459,34;JOHN DEERE;AT307501;FILTROS;JD 544K;9-FRAGIL;0,31;0;KG;4137,25;20;36459,33;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002639;ZSTO;FILTRO DEPOSITO DIRECCION HIDRAULICA;MR01;0223;;V1;1;HB;2;1;0;0;0;0;F07;FILTRO FLUIDO HIDR;838,48;CNH INDUST // DONALDSON // No aplica // No aplica;1902137 // P550309 // T1100145397 // V600;FILTROS;VOLVO 330 // VW26310/IVECO/26280-19360;9-FRAGIL;0,149;0;KG;464,75;15;838,48;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002660;ZSTO;FILTRO HIDRAULICO;MR01;0223;;V1;2;HB;3;3;0;0;0;0;F07;FILTRO FLUIDO HIDR;89488,08;JOHN DEERE // JOHN DEERE // JOHN DEERE;AL160316 // AL160771 // AL203061;FILTROS;JD 6615;8-VARIOS;0,76;0;KG;2187;15;89488,07;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002713;ZSTO;FILTRO AIRE ANTERIOR;MR01;0223;;V1;1;HB;2;1;0;0;0;0;F04;FILTRO AIRE;10470,55;CNH INDUST // CNH INDUST //;2992261 // 5803208328 // Z8250;FILTROS;VOLVO 330;7-PESADO;2,4;0;KG;2461,76;15;10470,55;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002781;ZSTO;FILTRO AIRE;MR01;0223;;V1;2;HB;3;2;0;0;0;0;F04;FILTRO AIRE;235208,22;JOHN DEERE;AL172780;FILTROS;JD 6615;9-FRAGIL;1,01;0;KG;10880;25;235208,22;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002819;ZSTO;FILTRO CABINA FIAT STRALIS 420;MR01;0223;;V1;1;HB;2;1;0;0;0;0;F05;FILTRO AIRE CABINA;35178,96;CNH //;2995964 // CU4594;FILTROS;STRALIS;9-FRAGIL;0,21;0;KG;4800;25;35178,96;;;;1;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1002832;ZSTO;FILTRO COMBUSTIBLE;MR01;0223;;V1;2;HB;3;1;0;0;0;0;F06;FILTRO COMBUSTIBLE;11297,72;FLEETGUARD // FLEETGUARD // DONALDSON // // MANN;2RK127177A // FF5052 // P553004 // DB0519 // WK723;FILTROS;VW 26260 - ONAN;7-PESADO;0,393;0;KG;704;15;11297,72;;1;;;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002836;ZSTO;FILTRO AIRE XUN;MR01;0223;;V1;1;HB;2;1;0;0;0;0;F04;FILTRO AIRE;44255,44;TOYOTA ARG;178010C01000;FILTROS;HILUX 3.00;9-FRAGIL;0,715;0;KG;7153,313;15;44255,44;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002837;ZSTO;FILTRO COMBUSTIBLE;MR01;0223;;V1;1;HB;2;1;0;0;0;0;F06;FILTRO COMBUSTIBLE;45042,73;TOYOTA ARG // TOYOTA ARG;233900L04100 // 233920L0100;FILTROS;PARA HILUX 3.00;9-FRAGIL;0,129;0;KG;729;15;45042,73;;;;1;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1002838;ZSTO;FILTRO ACEITE;MR01;0223;;V1;2;HB;3;1;0;0;0;0;F03;FILTRO ACEITE;12497,65;TOYOTA ARG // TOYOTA ARG;909152000300 // 90915YZZD2;FILTROS;PARA HILUX;8-VARIOS;0,27;0;KG;576;15;12497,65;;1;;;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002902;ZSTO;FILTRO HABITACULO XUN;MR01;0223;;V1;1;HB;2;1;0;0;0;0;F05;FILTRO AIRE CABINA;26647,61;TOYOTA ARG;871390K010;FILTROS;HILUX;9-FRAGIL;0,078;0;KG;1414,5;15;26647,61;;;;1;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1002907;ZSTO;FILTRO TRAMPA AGUA XUN;MR01;0223;;V1;2;HB;5;1;0;0;0;0;F13;FILTRO TRAMPA DE A;82036,75;JOHN DEERE;AT365870;FILTROS;JD 644K, 544K;7-PESADO;0,783;0;KG;1764,876;25;82036,75;;1;;;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002908;ZSTO;FILTRO TRANSIMISION HIDRAULICO XUN;MR01;0223;;V1;1;HB;2;1;0;0;0;0;F07;FILTRO FLUIDO HIDR;63625,62;JOHN DEERE;AT367635;FILTROS;JD 524;7-PESADO;1,01;0;KG;2100;25;63625,62;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1002922;ZSTO;FILTRO ACEITE TRANSMISIÓN DIFERENCIAL;MR01;0223;;V1;1;HB;2;1;0;0;0;0;F03;FILTRO ACEITE;140820,8;JOHN DEERE;AT335492;FILTROS;JD 644K, 544K;7-PESADO;2,59;0;KG;5915;30;140820,8;;;;1;;;1;;
4;04-MAYOR A STOCK MAXIMO;1002931;ZSTO;FILTRO ACEITE;MR01;0223;;V1;1;HB;2;4;0;0;0;0;F03;FILTRO ACEITE;152917,92;VOLVO CONS // VOLVO MAQU // VOLVO CONS // FLEETGUARD // VOLVO CONS;P21707133 // 17533660 // 23658092 // LF667 // VOE478736;FILTROS;VOLVO 330 // VOLVO L260H;7-PESADO;1,215;0;KG;2469,61;20;152917,92;;;;;1;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1003026;ZSTO;FILTRO SEPARADOR DE AGUA;MR01;0223;;V1;1;HB;2;1;0;0;0;0;F13;FILTRO TRAMPA DE A;18287,05;FLEETGUARD // FLEETGUARD // DONALDSON;FS19652 // FS1280 // P551329;FILTROS;ONAN C66D5;7-PESADO;0,65;0;KG;1256;15;18287,05;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1003027;ZSTO;ELEMENTO FILTRO DE ACEITE;MR01;0223;;V1;1;HB;2;2;0;0;0;0;F03;FILTRO ACEITE;73497,3;FLEETGUARD // // No aplica // BALDWIN //;LF16061 // LF3806 // P556615 // B7362 // DBL7349;FILTROS;ONAN C66D5;8-VARIOS;0,75;0;KG;1800;15;73497,3;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1003057;ZSTO;ELEMENTO FILTRO DE AIRE PRIMARIO;MR01;0223;;V1;1;HB;2;1;0;0;0;0;F04;FILTRO AIRE;139435,67;JOHN DEERE;AT175223;FILTROS;MOTONIVELADORA JD 770 G;9-FRAGIL;3,337;0;KG;41552;25;139435,67;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1003058;ZSTO;KIT FILTRO COMBUSTIBLE COMPLETO;MR01;0223;;V1;1;HB;2;1;0;0;0;0;F06;FILTRO COMBUSTIBLE;135579,92;JOHN DEERE // JOHN DEERE;RE525523 // RE52090652323;FILTROS;MOTONIVELADORA JD 770 G;7-PESADO;1,09;0;KG;4968;25;135579,92;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1003087;ZSTO;FILTRO COMBUSTIBLE;MR01;0223;;V1;1;HB;2;1;0;0;0;0;F06;FILTRO COMBUSTIBLE;78004,02;TOYOTA ARG //;233900L07000 // 233900L100;FILTROS;HILUX 2017;8-VARIOS;0,184;0;KG;1150;15;78004,02;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1003088;ZSTO;FILTRO AIRE;MR01;0223;;V1;1;HB;2;1;0;0;0;0;F04;FILTRO AIRE;51306,53;TOYOTA ARG // TOYOTA ARG;178010L04000 // 178010E030;FILTROS;HILUX 2017;9-FRAGIL;0,57;0;KG;5443,75;15;51306,53;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1003089;ZSTO;FILTRO DE CABINA;MR01;0223;;V1;1;HB;2;1;0;0;0;0;F05;FILTRO AIRE CABINA;23278,4;TOYOTA ARG;871390K080;FILTROS;HILUX 2017;9-FRAGIL;0,08;0;KG;1383,75;15;23278,4;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1003094;ZSTO;FILTRO DE DRENAJE BOMBA;MR01;0223;;V1;1;HB;2;1;0;0;0;0;F07;FILTRO FLUIDO HIDR;19780,68;VOLVO CONS // // No aplica;21392404 // 20580233 // 7632141111;FILTROS;VOLVO 330 // VOLVO FM460;9-FRAGIL;0,105;0;KG;282,6;15;19780,68;;;;1;;;1;;
4;04-MAYOR A STOCK MAXIMO;1003096;ZSTO;FILTRO DE AIRE TANQUE DE COMBUSTIBLE;MR01;0223;;V1;1;HB;2;3;0;0;0;0;F06;FILTRO COMBUSTIBLE;97888,86;VOLVO CONS // DONALDSON;21743197 // P954869;FILTROS;VOLVO 330 // VOLVO FM460;9-FRAGIL;0,09;0;KG;480,42;15;97888,85;;;;;1;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1003119;ZSTO;FILTRO DE AIRE PRIMARIO;MR01;0223;;V1;1;HB;2;2;0;0;0;0;F04;FILTRO AIRE;205053,1;VOLVO MAQU;21436535;FILTROS;VOLVO 330;9-FRAGIL;3,2;0;KG;43120;20;205053,1;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1003120;ZSTO;FILTRO DE COMBUSTIBLE;MR01;0223;;V1;1;HB;2;2;0;0;0;0;F06;FILTRO COMBUSTIBLE;78507,46;VOLVO CONS;22095097;FILTROS;VOLVO 330;7-PESADO;0,95;0;KG;1899,7;20;78507,45;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1003125;ZSTO;FILTRO SECADOR DE AIRE;MR01;0223;;V1;1;HB;2;1;0;0;0;0;F11;FILTRO SECADOR DE;74112,42;VOLVO CONS;21620181;FILTROS;VOLVO 330;7-PESADO;2,304;0;KG;2058;20;74112,42;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1003164;ZSTO;FILTRO DE BOMBA SIST. UREA;MR01;0223;;V1;1;HB;2;1;0;0;0;0;F09;FILTRO DE UREA;3092,58;VOLVO CONS;20877958;FILTROS;VOLVO 330;9-FRAGIL;0,03;0;KG;0,006;15;3092,58;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1003169;ZSTO;FILTRO TRAMPA DE AGUA;MR01;0223;;V1;1;HB;2;2;0;0;0;0;F13;FILTRO TRAMPA DE A;96345,62;SUDAMERICA // //;24226451 // 22752360 // 24226451;FILTROS;VOLVO 330;9-FRAGIL;0,17;0;KG;1100;15;96345,62;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1003220;ZSTO;FILTRO DE AIRE PRIMARIO;MR01;0223;;V1;1;HB;2;1;0;0;0;0;F04;FILTRO AIRE;163190,16;CNH;5801440581;FILTROS;IVECO TRAKKER 410 T 44 EUROTRO;9-FRAGIL;3,13;0;KG;43120;15;163190,16;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1003221;ZSTO;FILTRO DE AIRE SECUNDARIO;MR01;0223;;V1;1;HB;2;1;0;0;0;0;F04;FILTRO AIRE;33105,27;CNH;5801440583;FILTROS;IVECO TRAKKER 410 T 44 EUROTRO;9-FRAGIL;0,81;0;KG;14416;15;33105,27;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1003222;ZSTO;FILTRO DE COMBUSTIBLE;MR01;0223;;V1;1;HB;2;1;0;0;0;0;F06;FILTRO COMBUSTIBLE;65750,43;CNH // CNH;5801445628 // 5801445630;FILTROS;IVECO TRAKKER 410 T 44 EUROTRO;7-PESADO;1,07;0;KG;2541;15;65750,43;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1003223;ZSTO;FILTRO TRAMPA DE AGUA;MR01;0223;;V1;1;HB;2;1;0;0;0;0;F13;FILTRO TRAMPA DE A;55763,96;CNH;5801403243;FILTROS;IVECO TRAKKER 410 T 44 EUROTRO;7-PESADO;0,95;0;KG;2089,67;15;55763,96;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1003224;ZSTO;7ILTRO DE UREA A BOMBA;MR01;0223;;V1;1;HB;2;2;0;0;0;0;F09;FILTRO DE UREA;4802,36;CNH // CNH;500055972 // 2997594;FILTROS;IVECO TRAKKER 410 T 44 EUROTRO;9-FRAGIL;0,18;0;KG;1100;15;4802,36;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1003226;ZSTO;FILTRO TANQUE DE UREA;MR01;0223;;V1;1;HB;2;1;0;0;0;0;F09;FILTRO DE UREA;3351,41;CNH;42555466;FILTROS;IVECO TRAKKER 410 T 44 EUROTRO;9-FRAGIL;0,005;0;KG;0,785;15;3351,41;;;;1;;;1;;
4;04-MAYOR A STOCK MAXIMO;1003227;ZSTO;FILTRO DE DE LOS EJES;MR01;0223;;V1;1;HB;2;3;0;0;0;0;C29;FILTROS/RESPUESTOS;169539,96;JOHN DEERE;AH128449;FILTROS;JD 624 K;8-VARIOS;1,23;0;KG;2500;15;169539,96;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1003229;ZSTO;FILTRO DE TRANSMISION;MR01;0223;;V1;1;HB;2;3;0;0;0;0;F03;FILTRO ACEITE;76358,7;JOHN DEERE;AT468647;FILTROS;JD 624 K;8-VARIOS;1,3;0;KG;3025;15;76358,69;;;;;1;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1003241;ZSTO;MANN CF1651;MR01;0223;;V1;1;HB;2;2;0;0;0;0;F14;GENERICOS FILTROS;80291,68;MANN //;CF1651 // P750003;FILTROS;VOLVO 330;9-FRAGIL;0,81;0;KG;15606;15;80291,68;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1003244;ZSTO;FILTRO ACEITE MOTOR;MR01;0223;;V1;1;HB;2;1;0;0;0;0;F03;FILTRO ACEITE;17485,77;CNH;5801628021;FILTROS;trakker eurotronic;7-PESADO;0,738;0;KG;4719;15;17485,77;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1003246;ZSTO;FILTRO DE TANQUE HIDRAULICO;MR01;0223;;V1;1;HB;2;1;0;0;0;0;F07;FILTRO FLUIDO HIDR;132138,57;REMOLQUES // HIFI FILTE;14896990 // SH 93214;FILTROS;VOLCADORA OMBU;8-VARIOS;0,199;0;KG;807,765;15;132138,57;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1003247;ZSTO;FILTRO DE VENTEO TANQUE HIDRAULICO;MR01;0223;;V1;1;HB;2;1;0;0;0;0;F07;FILTRO FLUIDO HIDR;22807,65;FILPLUS // No aplica;MSA07 // TAP0126;FILTROS;VOLCADORA OMBU;8-VARIOS;0,095;0;KG;340,298;15;22807,65;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1003358;ZSTO;FILTRO AIRE XUN;MR01;0223;;V1;1;HB;2;2;0;0;0;0;F04;FILTRO AIRE;105608,58;FLEETGUARD // No aplica // DONALDSON //;AH1136 // PA2815 // B085001 // C085004;FILTROS;ONAN 67412;9-FRAGIL;1,44;0;KG;17457;20;105608,58;;;;1;;;1;;
4;04-MAYOR A STOCK MAXIMO;1003957;ZSTO;BATERIA 12V 110 AMP  318X162X220;MR01;0223;;V1;1;HB;2;3;0;0;0;0;C29;FILTROS/RESPUESTOS;589032,45;MOURA;ME100HA;REPUESTOS;BOMAG;7-PESADO;24,5;0;KG;11781;15;589032,44;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1004030;ZSTO;LAMPARA 24V-5W S CULOTE XUN;MR01;0223;;V1;2;HB;3;22;0;0;0;0;C29;FILTROS/RESPUESTOS;13263,58;;PHILIPS-OSRAM;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,001;0;KG;1,257;15;13263,64;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1004038;ZSTO;LAMPARA 24V-21W P PAREJA XUN;MR01;0223;;V1;2;HB;3;19;0;0;0;0;C29;FILTROS/RESPUESTOS;5790,25;;BA15S;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,008;0;KG;2,454;15;5790,27;;;;;1;;1;;
4;04-MAYOR A STOCK MAXIMO;1004040;ZSTO;LAMPARA 24V-H3 70W X UN;MR01;0223;;V1;2;HB;3;4;0;0;0;0;C29;FILTROS/RESPUESTOS;20341,68;;PK22S;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,007;0;KG;35;15;20341,68;;;;;1;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1004042;ZSTO;LAMPARA 24V-H7 70W X UN;MR01;0223;;V1;2;HB;3;3;0;0;0;0;C29;FILTROS/RESPUESTOS;30857,7;;PX26D-PHILIPS-OSRAM;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,014;0;KG;73,5;15;30857,71;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1004265;ZSTO;KIT DE 6 MUESTRAS DE ACEITE CON MANGUERA;MR01;0223;;V1;1;HB;2;2;0;0;0;0;C29;FILTROS/RESPUESTOS;387979,86;CATERPILLA;9Z0009100;REPUESTOS;KIT MUESTRA;9-FRAGIL;0,904;0;KG;13852,875;15;387979,85;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1004670;ZSTO;BOTAS GOMA PUNTA ACERO N 37;MR01;0223;;V1;1;HB;2;2;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;0;;;ROPA;CALZADO;8-VARIOS;1,5;0;KG;9000;15;0;;;;1;;;1;;
